Order_ID,Order_Date,Restaurant_Name,Restaurant_Location,Food_Item,Cuisine,Price,Quantity,Total_Amount,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Delivery_Time,Customer_Rating,Review_Text
897,2/1/2025,Biryani House,Bangalore,Paneer Butter Masala,Indian,598,2,1196,Cash,11704,45,F,25,3,Highly recommended.
898,3/23/2025,Urban Tadka,Chennai,Burritos,Mexican,395,1,395,Credit Card,12168,57,M,27,4,Highly recommended.
899,4/30/2025,Burger Barn,Jaipur,Pizza Margherita,Italian,230,3,690,Wallet,11979,24,F,44,3,Would order again.
900,1/3/2025,Pizza Point,Kolkata,Burritos,Mexican,516,1,516,Credit Card,14310,41,F,28,4,Portion size was small.
901,2/23/2025,Pizza Point,Bangalore,Fried Rice,Chinese,332,1,332,Net Banking,14039,44,M,66,4,Highly recommended.
902,5/20/2025,Curry Palace,Jaipur,Burger,American,346,4,1384,Cash,13904,57,M,29,2,Highly recommended.
903,4/1/2025,Biryani House,Jaipur,Paneer Butter Masala,Indian,474,3,1422,UPI,11483,56,F,39,3,Excellent service!
904,1/31/2025,Sizzler Station,Chennai,Spring Rolls,Chinese,349,4,1396,Wallet,14708,25,M,32,4,Portion size was small.
905,6/22/2025,Urban Tadka,Delhi,Lasagna,Italian,178,2,356,Wallet,10747,19,F,62,2,Average experience.
906,1/12/2025,Vegan Vibes,Mumbai,Steak,Continental,378,2,756,UPI,15729,30,M,22,4,Highly recommended.
907,3/4/2025,Sizzler Station,Kolkata,Hotdog,American,178,1,178,Wallet,17184,59,F,63,5,Loved the food.
908,4/25/2025,Biryani House,Bangalore,Pasta Alfredo,Italian,560,4,2240,Wallet,15733,28,F,45,1,Average experience.
909,4/13/2025,Noodle Nest,Mumbai,Paneer Butter Masala,Indian,210,4,840,Wallet,16251,32,F,27,3,Highly recommended.
910,5/26/2025,Taco Town,Mumbai,Hotdog,American,181,4,724,Net Banking,10724,58,M,35,2,Average experience.
911,6/21/2025,Pizza Point,Pune,Nachos,Mexican,461,2,922,UPI,16699,36,M,24,1,Excellent service!
912,4/29/2025,Curry Palace,Jaipur,Paneer Butter Masala,Indian,147,4,588,Wallet,16996,57,F,39,5,Average experience.
913,6/4/2025,Curry Palace,Pune,Paneer Butter Masala,Indian,469,3,1407,Wallet,17981,27,M,62,3,Quick delivery!
914,4/4/2025,Sizzler Station,Pune,Caesar Salad,Continental,338,4,1352,Net Banking,10695,26,F,53,3,Quick delivery!
915,5/27/2025,Urban Tadka,Kolkata,Grilled Chicken,Continental,193,1,193,Wallet,12223,23,F,49,3,Food was cold.
916,4/17/2025,Curry Palace,Chennai,Fries,American,255,2,510,Wallet,12890,45,M,45,4,Loved the food.
917,1/22/2025,Sizzler Station,Jaipur,Burger,American,111,4,444,UPI,14042,25,M,49,5,Portion size was small.
918,4/9/2025,Urban Tadka,Mumbai,Pizza Margherita,Italian,522,1,522,Net Banking,17350,24,M,63,3,Quick delivery!
919,5/23/2025,Vegan Vibes,Delhi,Burger,American,297,3,891,Wallet,16373,57,F,40,4,Average experience.
920,2/18/2025,Curry Palace,Jaipur,Pasta Alfredo,Italian,241,4,964,Net Banking,17606,28,F,28,4,Excellent service!
921,4/29/2025,Vegan Vibes,Chennai,Burritos,Mexican,569,1,569,Net Banking,10107,58,F,33,5,Portion size was small.
922,5/10/2025,Taco Town,Delhi,Caesar Salad,Continental,560,4,2240,Cash,13209,28,F,45,1,Not satisfied.
923,3/21/2025,Noodle Nest,Hyderabad,Steak,Continental,322,4,1288,Credit Card,14949,29,F,60,2,Good taste but slow delivery.
924,3/15/2025,Curry Palace,Jaipur,Pizza Margherita,Italian,254,4,1016,UPI,10120,59,M,36,3,Excellent service!
925,3/27/2025,Pizza Point,Kolkata,Spring Rolls,Chinese,270,3,810,Wallet,12441,59,M,36,5,Not satisfied.
926,3/28/2025,Burger Barn,Bangalore,Hotdog,American,308,1,308,Cash,13568,31,M,64,5,Loved the food.
927,1/20/2025,Urban Tadka,Pune,Fries,American,470,2,940,Credit Card,14663,42,M,26,3,Average experience.
928,4/23/2025,Noodle Nest,Chennai,Burritos,Mexican,424,4,1696,Credit Card,11325,22,M,35,1,Food was cold.
929,1/1/2025,Noodle Nest,Mumbai,Lasagna,Italian,188,2,376,UPI,15091,43,F,56,3,Would order again.
930,5/22/2025,Spice Villa,Jaipur,Hotdog,American,134,1,134,Wallet,12949,37,F,73,4,Good taste but slow delivery.
931,1/6/2025,Pizza Point,Jaipur,Paneer Butter Masala,Indian,104,2,208,Net Banking,10844,30,M,41,3,Excellent service!
932,6/14/2025,Biryani House,Mumbai,Steak,Continental,154,4,616,Credit Card,15823,32,M,55,4,Quick delivery!
933,5/8/2025,Noodle Nest,Hyderabad,Steak,Continental,434,3,1302,UPI,14283,42,M,62,4,Highly recommended.
934,1/28/2025,Vegan Vibes,Ahmedabad,Hotdog,American,459,3,1377,Net Banking,11396,23,F,66,5,Loved the food.
935,4/14/2025,Noodle Nest,Lucknow,Pasta Alfredo,Italian,513,1,513,Cash,13035,54,M,34,3,Excellent service!
936,5/6/2025,Urban Tadka,Mumbai,Tacos,Mexican,432,4,1728,UPI,17261,58,F,35,4,Not satisfied.
937,1/26/2025,Curry Palace,Delhi,Steak,Continental,271,2,542,Wallet,13171,32,M,48,5,Quick delivery!
938,5/24/2025,Burger Barn,Ahmedabad,Hakka Noodles,Chinese,285,3,855,Credit Card,17144,24,F,57,4,Highly recommended.
939,4/1/2025,Urban Tadka,Ahmedabad,Lasagna,Italian,278,4,1112,Net Banking,12252,26,M,50,3,Average experience.
940,2/17/2025,Spice Villa,Mumbai,Tacos,Mexican,265,2,530,Cash,10504,36,F,35,3,Not satisfied.
941,4/13/2025,Curry Palace,Delhi,Pizza Margherita,Italian,589,2,1178,Cash,11578,39,M,40,3,Average experience.
942,3/4/2025,Burger Barn,Delhi,Chicken Biryani,Indian,489,3,1467,UPI,17824,30,F,28,4,Not satisfied.
943,6/24/2025,Vegan Vibes,Bangalore,Nachos,Mexican,392,2,784,Net Banking,14073,30,F,59,5,Would order again.
944,3/1/2025,Spice Villa,Jaipur,Paneer Butter Masala,Indian,125,4,500,Wallet,15697,19,F,51,4,Good taste but slow delivery.
945,5/29/2025,Sizzler Station,Pune,Butter Naan,Indian,322,3,966,Net Banking,14044,26,M,29,5,Would order again.
946,5/19/2025,Taco Town,Ahmedabad,Nachos,Mexican,402,4,1608,UPI,10209,23,M,30,3,Quick delivery!
947,5/9/2025,Curry Palace,Kolkata,Pasta Alfredo,Italian,281,3,843,Net Banking,14210,51,F,34,1,Quick delivery!
948,2/15/2025,Spice Villa,Jaipur,Chicken Biryani,Indian,232,2,464,Credit Card,10637,36,M,53,4,Portion size was small.
949,1/13/2025,Biryani House,Mumbai,Butter Naan,Indian,425,1,425,Wallet,11966,49,M,49,2,Loved the food.
950,5/11/2025,Curry Palace,Mumbai,Hotdog,American,287,4,1148,UPI,16237,54,M,39,4,Not satisfied.
951,6/3/2025,Spice Villa,Kolkata,Pasta Alfredo,Italian,250,1,250,Wallet,13689,34,F,45,4,Loved the food.
952,3/6/2025,Curry Palace,Delhi,Fries,American,421,3,1263,Wallet,16456,52,M,62,1,Excellent service!
953,5/30/2025,Vegan Vibes,Mumbai,Lasagna,Italian,139,2,278,Cash,16923,58,F,39,2,Quick delivery!
954,5/12/2025,Curry Palace,Hyderabad,Pasta Alfredo,Italian,527,1,527,Credit Card,14078,33,F,39,4,Not satisfied.
955,2/18/2025,Urban Tadka,Lucknow,Steak,Continental,138,1,138,Credit Card,13775,42,M,21,4,Food was cold.
956,4/5/2025,Taco Town,Delhi,Pasta Alfredo,Italian,296,3,888,Credit Card,17807,56,M,22,5,Portion size was small.
957,6/22/2025,Urban Tadka,Jaipur,Fried Rice,Chinese,253,3,759,UPI,10231,24,F,29,1,Loved the food.
958,3/11/2025,Pizza Point,Jaipur,Nachos,Mexican,571,3,1713,UPI,13768,18,F,36,3,Not satisfied.
959,4/28/2025,Spice Villa,Jaipur,Tandoori Chicken,Indian,504,1,504,UPI,15112,44,F,51,5,Not satisfied.
960,1/9/2025,Biryani House,Delhi,Steak,Continental,594,2,1188,Net Banking,15545,48,M,21,2,Average experience.
961,4/5/2025,Sizzler Station,Mumbai,Fried Rice,Chinese,150,1,150,Credit Card,13676,39,F,26,3,Not satisfied.
962,6/7/2025,Burger Barn,Jaipur,Fries,American,323,4,1292,Credit Card,14885,20,M,42,1,Loved the food.
963,1/19/2025,Sizzler Station,Lucknow,Butter Naan,Indian,237,4,948,Wallet,14303,18,M,24,3,Loved the food.
964,3/15/2025,Urban Tadka,Ahmedabad,Spring Rolls,Chinese,481,4,1924,Net Banking,13259,60,M,50,4,Would order again.
965,5/24/2025,Noodle Nest,Delhi,Burger,American,568,1,568,Wallet,10473,46,F,36,3,Loved the food.
966,1/9/2025,Noodle Nest,Jaipur,Caesar Salad,Continental,192,1,192,Wallet,15010,39,M,64,5,Good taste but slow delivery.
967,2/7/2025,Curry Palace,Chennai,Hakka Noodles,Chinese,543,3,1629,Cash,10288,24,M,49,3,Excellent service!
968,2/2/2025,Sizzler Station,Kolkata,Nachos,Mexican,293,1,293,UPI,11936,53,M,48,3,Not satisfied.
969,5/18/2025,Curry Palace,Lucknow,Pizza Margherita,Italian,228,1,228,Credit Card,12778,27,M,47,4,Average experience.
970,1/15/2025,Pizza Point,Lucknow,Pizza Margherita,Italian,516,2,1032,Cash,17007,22,F,60,3,Loved the food.
971,4/2/2025,Urban Tadka,Bangalore,Nachos,Mexican,355,1,355,Wallet,12705,26,F,57,3,Excellent service!
972,2/2/2025,Curry Palace,Jaipur,Pizza Margherita,Italian,197,4,788,UPI,12693,28,F,56,3,Loved the food.
973,3/12/2025,Vegan Vibes,Chennai,Manchurian,Chinese,229,2,458,Credit Card,12078,57,M,21,2,Average experience.
974,6/21/2025,Spice Villa,Hyderabad,Burritos,Mexican,233,2,466,Wallet,15325,21,M,51,2,Loved the food.
975,4/9/2025,Urban Tadka,Kolkata,Tacos,Mexican,460,1,460,Wallet,14074,19,F,23,2,Would order again.
976,1/9/2025,Sizzler Station,Hyderabad,Pizza Margherita,Italian,149,4,596,Wallet,15917,59,M,26,4,Loved the food.
977,3/4/2025,Noodle Nest,Delhi,Spring Rolls,Chinese,382,4,1528,Wallet,17690,54,F,29,3,Average experience.
978,2/15/2025,Urban Tadka,Kolkata,Pizza Margherita,Italian,538,4,2152,Net Banking,10717,33,F,27,3,Highly recommended.
979,1/13/2025,Spice Villa,Kolkata,Fries,American,565,2,1130,Net Banking,14129,36,M,73,3,Highly recommended.
980,3/6/2025,Pizza Point,Pune,Tacos,Mexican,358,4,1432,UPI,11307,47,M,59,4,Highly recommended.
981,5/25/2025,Spice Villa,Ahmedabad,Nachos,Mexican,355,4,1420,Wallet,15524,36,F,32,3,Average experience.
982,5/15/2025,Spice Villa,Lucknow,Manchurian,Chinese,143,4,572,UPI,17505,46,M,33,4,Would order again.
983,5/6/2025,Spice Villa,Lucknow,Caesar Salad,Continental,348,2,696,Cash,17331,56,M,35,3,Would order again.
984,6/4/2025,Taco Town,Pune,Tacos,Mexican,216,2,432,Net Banking,10216,30,F,64,3,Food was cold.
985,1/9/2025,Pizza Point,Lucknow,Caesar Salad,Continental,543,1,543,Credit Card,12041,29,F,40,3,Food was cold.
986,2/25/2025,Sizzler Station,Ahmedabad,Pizza Margherita,Italian,477,3,1431,UPI,15883,47,M,73,1,Quick delivery!
987,2/22/2025,Pizza Point,Mumbai,Pasta Alfredo,Italian,434,3,1302,Net Banking,12163,36,F,61,2,Excellent service!
988,3/12/2025,Burger Barn,Bangalore,Tacos,Mexican,381,4,1524,UPI,15346,52,F,30,4,Good taste but slow delivery.
989,3/3/2025,Biryani House,Hyderabad,Nachos,Mexican,157,3,471,Cash,11151,47,F,61,3,Excellent service!
990,5/13/2025,Taco Town,Jaipur,Tacos,Mexican,297,4,1188,Net Banking,13162,44,M,63,4,Excellent service!
991,3/13/2025,Vegan Vibes,Hyderabad,Spring Rolls,Chinese,568,4,2272,Cash,13784,47,F,39,3,Would order again.
992,6/26/2025,Urban Tadka,Chennai,Caesar Salad,Continental,123,2,246,Cash,17760,36,F,46,2,Loved the food.
993,1/31/2025,Noodle Nest,Lucknow,Tacos,Mexican,239,1,239,Cash,16693,22,M,59,5,Portion size was small.
994,6/28/2025,Sizzler Station,Kolkata,Burritos,Mexican,100,4,400,Net Banking,14360,41,M,60,1,Average experience.
995,1/28/2025,Curry Palace,Delhi,Nachos,Mexican,337,4,1348,UPI,16859,31,M,34,3,Highly recommended.
996,6/5/2025,Urban Tadka,Delhi,Nachos,Mexican,514,3,1542,Cash,16171,43,F,64,5,Not satisfied.
997,2/11/2025,Biryani House,Delhi,Chicken Biryani,Indian,487,3,1461,Cash,13955,36,M,41,3,Portion size was small.
998,5/12/2025,Sizzler Station,Delhi,Caesar Salad,Continental,126,3,378,Credit Card,12892,56,F,56,1,Average experience.
999,2/22/2025,Burger Barn,Ahmedabad,Manchurian,Chinese,107,3,321,Credit Card,16849,48,M,35,4,Good taste but slow delivery.
1000,1/4/2025,Noodle Nest,Jaipur,Pasta Alfredo,Italian,439,2,878,Net Banking,17184,23,F,55,4,Highly recommended.
1001,3/21/2025,Vegan Vibes,Jaipur,Lasagna,Italian,472,1,472,Credit Card,10627,18,F,74,3,Food was cold.
1002,3/25/2025,Spice Villa,Delhi,Fried Rice,Chinese,251,4,1004,Wallet,12495,34,M,56,5,Highly recommended.
1003,1/4/2025,Noodle Nest,Lucknow,Lasagna,Italian,454,2,908,Net Banking,14285,44,M,67,5,Food was cold.
1004,6/22/2025,Vegan Vibes,Kolkata,Burger,American,113,3,339,Net Banking,14697,22,F,53,3,Excellent service!
1005,1/9/2025,Urban Tadka,Lucknow,Pizza Margherita,Italian,353,1,353,Credit Card,17086,21,M,24,3,Not satisfied.
1006,5/5/2025,Burger Barn,Ahmedabad,Manchurian,Chinese,578,2,1156,UPI,11858,27,F,23,5,Good taste but slow delivery.
1007,1/26/2025,Pizza Point,Delhi,Spring Rolls,Chinese,323,1,323,UPI,14768,47,M,40,3,Portion size was small.
1008,5/12/2025,Curry Palace,Ahmedabad,Butter Naan,Indian,199,3,597,UPI,13180,58,M,34,4,Food was cold.
1009,3/11/2025,Taco Town,Mumbai,Burritos,Mexican,280,2,560,Wallet,16367,58,F,67,3,Food was cold.
1010,3/13/2025,Vegan Vibes,Jaipur,Burger,American,245,2,490,Cash,14676,41,F,63,2,Average experience.
1011,5/4/2025,Sizzler Station,Mumbai,Pizza Margherita,Italian,327,4,1308,Credit Card,14592,43,F,64,5,Portion size was small.
1012,1/17/2025,Burger Barn,Hyderabad,Hotdog,American,585,3,1755,Credit Card,15001,55,M,35,3,Not satisfied.
1013,4/12/2025,Burger Barn,Mumbai,Paneer Butter Masala,Indian,205,4,820,Cash,13345,48,M,69,4,Excellent service!
1014,2/18/2025,Noodle Nest,Chennai,Burritos,Mexican,155,3,465,Net Banking,17893,51,F,65,4,Food was cold.
1015,2/13/2025,Taco Town,Pune,Burritos,Mexican,327,4,1308,Wallet,11056,54,M,20,3,Good taste but slow delivery.
1016,2/14/2025,Pizza Point,Jaipur,Paneer Butter Masala,Indian,122,2,244,Cash,13000,41,M,44,5,Highly recommended.
1017,2/17/2025,Urban Tadka,Bangalore,Hotdog,American,567,1,567,Wallet,10112,56,F,43,2,Quick delivery!
1018,6/12/2025,Curry Palace,Delhi,Caesar Salad,Continental,265,2,530,UPI,13846,42,M,51,5,Would order again.
1019,2/9/2025,Biryani House,Bangalore,Burger,American,209,4,836,Credit Card,12144,58,F,30,4,Average experience.
1020,5/15/2025,Curry Palace,Hyderabad,Caesar Salad,Continental,166,4,664,Cash,16434,49,M,53,2,Good taste but slow delivery.
1021,3/17/2025,Urban Tadka,Delhi,Steak,Continental,524,2,1048,Wallet,14548,53,M,20,3,Excellent service!
1022,3/6/2025,Taco Town,Kolkata,Hakka Noodles,Chinese,492,1,492,Cash,14968,40,M,59,5,Not satisfied.
1023,5/9/2025,Taco Town,Chennai,Caesar Salad,Continental,149,2,298,Net Banking,17350,26,F,33,2,Loved the food.
1024,1/12/2025,Burger Barn,Delhi,Butter Naan,Indian,250,1,250,Cash,10196,53,F,60,2,Food was cold.
1025,3/3/2025,Biryani House,Ahmedabad,Burritos,Mexican,344,1,344,Cash,14290,42,M,32,3,Excellent service!
1026,4/9/2025,Biryani House,Jaipur,Burger,American,428,1,428,Wallet,11802,38,M,71,5,Would order again.
1027,5/7/2025,Spice Villa,Mumbai,Burritos,Mexican,350,4,1400,UPI,16687,36,M,75,3,Not satisfied.
1028,2/6/2025,Pizza Point,Jaipur,Steak,Continental,320,2,640,Wallet,10488,28,M,62,1,Highly recommended.
1029,6/30/2025,Burger Barn,Mumbai,Pizza Margherita,Italian,237,1,237,Net Banking,10849,29,F,62,2,Highly recommended.
1030,5/10/2025,Pizza Point,Bangalore,Manchurian,Chinese,225,3,675,Cash,12143,45,F,35,2,Not satisfied.
1031,5/18/2025,Spice Villa,Delhi,Burger,American,503,2,1006,Net Banking,15138,51,M,20,1,Highly recommended.
1032,1/24/2025,Urban Tadka,Mumbai,Lasagna,Italian,141,4,564,Credit Card,11322,19,M,61,5,Portion size was small.
1033,5/13/2025,Taco Town,Pune,Pizza Margherita,Italian,586,2,1172,Net Banking,10855,58,F,41,5,Highly recommended.
1034,1/19/2025,Burger Barn,Pune,Paneer Butter Masala,Indian,134,4,536,Wallet,13886,56,M,25,2,Quick delivery!
1035,1/19/2025,Vegan Vibes,Bangalore,Pizza Margherita,Italian,320,1,320,Cash,10877,20,M,74,3,Good taste but slow delivery.
1036,1/27/2025,Curry Palace,Bangalore,Pizza Margherita,Italian,489,4,1956,Credit Card,13943,49,M,23,5,Good taste but slow delivery.
1037,4/22/2025,Vegan Vibes,Kolkata,Burger,American,179,1,179,Credit Card,14684,34,M,39,5,Quick delivery!
1038,5/8/2025,Burger Barn,Delhi,Pasta Alfredo,Italian,311,3,933,Credit Card,17893,44,M,50,4,Quick delivery!
1039,3/15/2025,Spice Villa,Mumbai,Hotdog,American,596,4,2384,Credit Card,11233,35,F,24,4,Average experience.
1040,4/21/2025,Burger Barn,Ahmedabad,Fries,American,570,2,1140,UPI,13879,35,M,56,2,Good taste but slow delivery.
1041,4/6/2025,Pizza Point,Chennai,Burritos,Mexican,351,3,1053,Cash,10648,56,F,48,1,Would order again.
1042,6/28/2025,Sizzler Station,Kolkata,Burger,American,459,3,1377,Credit Card,10810,28,M,75,3,Average experience.
1043,1/10/2025,Burger Barn,Ahmedabad,Hakka Noodles,Chinese,290,4,1160,Net Banking,17832,23,M,58,4,Average experience.
1044,6/9/2025,Biryani House,Delhi,Lasagna,Italian,289,2,578,Wallet,13983,28,F,44,2,Average experience.
1045,1/22/2025,Urban Tadka,Lucknow,Fries,American,438,4,1752,Net Banking,12060,38,M,21,3,Quick delivery!
1046,1/23/2025,Curry Palace,Ahmedabad,Paneer Butter Masala,Indian,324,1,324,UPI,17965,55,M,25,5,Average experience.
1047,2/7/2025,Burger Barn,Hyderabad,Fried Rice,Chinese,341,1,341,Net Banking,16156,56,M,48,1,Food was cold.
1048,3/4/2025,Biryani House,Lucknow,Lasagna,Italian,408,2,816,Credit Card,17424,21,M,46,2,Highly recommended.
1049,5/28/2025,Sizzler Station,Ahmedabad,Burritos,Mexican,474,3,1422,Cash,14728,22,F,49,3,Loved the food.
1050,4/20/2025,Spice Villa,Lucknow,Dal Makhani,Indian,364,4,1456,Credit Card,10259,53,F,58,4,Highly recommended.
1051,1/17/2025,Biryani House,Jaipur,Tacos,Mexican,120,1,120,Net Banking,15648,42,M,31,3,Loved the food.
1052,6/1/2025,Curry Palace,Hyderabad,Burger,American,390,3,1170,UPI,12704,39,M,25,5,Quick delivery!
1053,3/22/2025,Vegan Vibes,Delhi,Pizza Margherita,Italian,471,4,1884,Cash,10392,34,M,53,3,Food was cold.
1054,6/11/2025,Noodle Nest,Pune,Manchurian,Chinese,291,1,291,Net Banking,11807,48,M,49,3,Quick delivery!
1055,6/26/2025,Biryani House,Hyderabad,Lasagna,Italian,451,1,451,Cash,11314,25,M,61,4,Average experience.
1056,2/26/2025,Sizzler Station,Kolkata,Steak,Continental,395,4,1580,UPI,15061,26,M,36,4,Loved the food.
1057,5/28/2025,Curry Palace,Mumbai,Spring Rolls,Chinese,345,1,345,Credit Card,14381,53,M,29,5,Would order again.
1058,3/11/2025,Sizzler Station,Mumbai,Pasta Alfredo,Italian,539,1,539,Wallet,14414,51,M,41,5,Would order again.
1059,5/15/2025,Urban Tadka,Lucknow,Hotdog,American,531,1,531,Net Banking,13247,53,M,74,5,Good taste but slow delivery.
1060,4/27/2025,Curry Palace,Pune,Lasagna,Italian,160,4,640,Wallet,12519,39,F,70,5,Loved the food.
1061,5/6/2025,Vegan Vibes,Chennai,Pizza Margherita,Italian,373,3,1119,UPI,15237,44,M,39,3,Highly recommended.
1062,3/29/2025,Curry Palace,Bangalore,Dal Makhani,Indian,526,1,526,UPI,10452,30,M,61,3,Would order again.
1063,5/31/2025,Urban Tadka,Bangalore,Hotdog,American,151,3,453,Net Banking,16721,44,M,35,2,Highly recommended.
1064,4/17/2025,Vegan Vibes,Kolkata,Nachos,Mexican,583,3,1749,UPI,13098,23,F,42,4,Portion size was small.
1065,5/8/2025,Taco Town,Lucknow,Caesar Salad,Continental,543,2,1086,Wallet,16386,35,F,55,2,Would order again.
1066,2/7/2025,Vegan Vibes,Chennai,Grilled Chicken,Continental,456,3,1368,Credit Card,17100,43,M,61,3,Highly recommended.
1067,1/26/2025,Noodle Nest,Chennai,Hakka Noodles,Chinese,600,1,600,Net Banking,12109,28,F,59,3,Good taste but slow delivery.
1068,5/23/2025,Biryani House,Bangalore,Hakka Noodles,Chinese,549,4,2196,UPI,14155,31,F,27,4,Food was cold.
1069,4/22/2025,Curry Palace,Pune,Spring Rolls,Chinese,359,4,1436,Credit Card,11831,49,M,50,3,Highly recommended.
1070,6/10/2025,Pizza Point,Bangalore,Burger,American,558,1,558,Cash,11007,42,F,22,2,Food was cold.
1071,3/15/2025,Urban Tadka,Bangalore,Hotdog,American,411,1,411,Cash,14667,21,M,62,4,Would order again.
1072,5/26/2025,Taco Town,Ahmedabad,Pizza Margherita,Italian,188,1,188,Net Banking,17683,32,M,65,2,Highly recommended.
1073,5/22/2025,Vegan Vibes,Bangalore,Hakka Noodles,Chinese,386,4,1544,Wallet,11297,42,F,30,1,Would order again.
1074,6/6/2025,Pizza Point,Jaipur,Tacos,Mexican,415,1,415,Wallet,16659,50,M,45,4,Food was cold.
1075,5/15/2025,Spice Villa,Jaipur,Butter Naan,Indian,356,2,712,UPI,15915,35,M,42,3,Not satisfied.
1076,5/9/2025,Urban Tadka,Bangalore,Pizza Margherita,Italian,418,3,1254,Net Banking,14565,28,M,41,3,Not satisfied.
1077,6/24/2025,Spice Villa,Lucknow,Fried Rice,Chinese,202,4,808,UPI,11051,45,F,57,4,Highly recommended.
1078,6/4/2025,Sizzler Station,Jaipur,Pizza Margherita,Italian,229,2,458,Credit Card,11981,42,F,30,1,Not satisfied.
1079,2/6/2025,Sizzler Station,Kolkata,Fries,American,254,1,254,Credit Card,14322,32,M,37,2,Portion size was small.
1080,3/24/2025,Noodle Nest,Pune,Spring Rolls,Chinese,503,3,1509,Cash,10286,46,F,67,3,Portion size was small.
1081,5/7/2025,Burger Barn,Kolkata,Steak,Continental,242,1,242,Wallet,15358,38,F,26,2,Food was cold.
1082,6/29/2025,Biryani House,Chennai,Nachos,Mexican,101,1,101,Credit Card,12033,24,F,20,4,Excellent service!
1083,1/4/2025,Urban Tadka,Hyderabad,Lasagna,Italian,495,2,990,Net Banking,14047,41,M,75,3,Average experience.
1084,2/9/2025,Noodle Nest,Ahmedabad,Butter Naan,Indian,282,3,846,Cash,12257,23,M,62,2,Not satisfied.
1085,3/11/2025,Burger Barn,Kolkata,Burger,American,380,3,1140,UPI,15582,37,M,69,3,Would order again.
1086,3/3/2025,Curry Palace,Delhi,Spring Rolls,Chinese,105,4,420,Credit Card,10229,23,F,67,2,Highly recommended.
1087,1/26/2025,Burger Barn,Bangalore,Tacos,Mexican,212,3,636,Wallet,11487,37,F,22,4,Quick delivery!
1088,5/29/2025,Vegan Vibes,Lucknow,Butter Naan,Indian,168,3,504,Credit Card,14999,32,M,73,5,Good taste but slow delivery.
1089,5/13/2025,Burger Barn,Lucknow,Butter Naan,Indian,262,3,786,Credit Card,12944,56,M,21,3,Loved the food.
1090,5/19/2025,Pizza Point,Mumbai,Pasta Alfredo,Italian,358,2,716,Cash,10462,50,M,51,1,Excellent service!
1091,3/23/2025,Biryani House,Lucknow,Lasagna,Italian,395,4,1580,Credit Card,14022,30,M,64,4,Would order again.
